,0
43348,0
43349,0
43350,0
43351,0
43352,0
43353,0
43354,0
43355,0
43356,0
43357,0
43358,0
43359,0
43360,0
43361,0
43362,0
43363,0
43364,0
43365,0
43366,0
43367,0
43368,0
43369,0
43370,0
43371,0
43372,0
43373,0
43374,0
43375,0
43376,0
43377,0
43378,0
43379,0
43380,0
43381,0
43382,0
43383,0
43384,0
43385,0
43386,0
43387,0
43388,0
43389,0
43390,0
43391,0
43392,0
43393,0
43394,0
43395,0
43396,0
43397,0
43398,0
43399,0
43400,0
43401,0
43402,0
43403,0
43404,0
43405,0
43406,0
43407,0
43408,0
43409,0
43410,0
43411,0
43412,0
43413,0
43414,0
43415,0
43416,0
43417,0
43418,0
43419,0
43420,0
43421,0
43422,0
43423,0
43424,0
43425,0
43426,0
43427,0
43428,0
43429,0
43430,0
43431,1
43432,1
43433,1
43434,1
43435,1
43436,1
43437,1
43438,1
43439,1
43440,1
43441,1
43442,1
43443,1
43444,1
43445,1
43446,1
43447,1
43448,1
43449,1
43450,1
43451,1
43452,1
43453,1
43454,1
43455,1
43456,1
43457,1
43458,1
43459,1
43460,1
43461,1
43462,1
43463,1
43464,1
43465,1
43466,1
43467,1
43468,1
43469,1
43470,1
43471,1
43472,1
43473,1
43474,1
43475,1
43476,1
43477,1
43478,1
43479,1
43480,1
43481,1
43482,1
43483,1
43484,1
43485,1
43486,1
43487,1
43488,1
43489,1
43490,1
43491,1
43492,1
43493,1
43494,1
43495,1
43496,1
43497,1
43498,1
43499,1
43500,1
43501,1
43502,1
43503,1
43504,1
43505,1
43506,1
43507,1
43508,1
43509,1
43510,1
43511,1
43512,1
43513,1
43514,1
43515,1
43516,1
43517,1
43518,1
43519,1
43520,1
43521,1
43522,1
43523,1
43524,1
43525,1
43526,1
43527,1
43528,1
43529,1
43530,1
43531,1
43532,1
43533,1
43534,1
43535,1
43536,1
43537,1
43538,1
43539,1
43540,1
43541,1
43542,1
43543,1
43544,1
43545,1
43546,1
43547,1
43548,1
43549,1
43550,1
43551,1
43552,1
43553,1
43554,1
43555,1
43556,1
43557,1
43558,1
43559,1
43560,1
43561,1
43562,1
43563,1
43564,1
43565,1
43566,1
43567,1
43568,1
43569,1
43570,1
43571,1
43572,1
43573,1
43574,1
43575,1
43576,1
43577,1
43578,1
43579,1
43580,1
43581,1
43582,1
43583,1
43584,1
43585,1
43586,1
43587,1
43588,1
43589,1
43590,1
43591,1
43592,1
43593,1
43594,1
43595,1
43596,1
43597,1
43598,1
43599,1
43600,1
43601,1
43602,1
43603,1
43604,1
43605,1
43606,1
43607,1
43608,1
43609,1
43610,1
43611,1
43612,1
43613,1
43614,1
43615,1
43616,1
43617,1
43618,1
43619,1
43620,1
43621,1
43622,1
43623,1
43624,1
43625,1
43626,1
43627,1
43628,1
43629,1
43630,1
43631,1
43632,1
43633,1
43634,1
43635,1
43636,1
43637,1
43638,1
43639,1
43640,1
43641,1
43642,1
43643,1
43644,1
43645,1
43646,1
43647,1
43648,1
43649,1
43650,1
43651,1
43652,1
43653,1
43654,1
43655,1
43656,1
43657,1
43658,1
43659,1
43660,1
43661,1
43662,1
43663,1
43664,1
43665,1
43666,1
43667,1
43668,1
43669,1
43670,1
43671,1
43672,1
43673,1
43674,1
43675,1
43676,1
43677,1
43678,1
43679,1
43680,1
43681,1
43682,1
43683,1
43684,1
43685,1
43686,1
43687,1
43688,1
43689,1
43690,1
43691,1
43692,1
43693,1
43694,1
43695,1
43696,1
43697,1
43698,1
43699,1
43700,1
43701,1
43702,1
43703,1
43704,1
43705,1
43706,1
43707,1
43708,1
43709,1
43710,1
43711,1
43712,1
43713,1
43714,1
43715,1
43716,1
43717,1
43718,1
43719,1
43720,1
43721,1
43722,1
43723,1
43724,1
43725,1
43726,1
43727,1
43728,1
43729,1
43730,1
43731,1
43732,1
43733,1
43734,1
43735,1
43736,1
43737,1
43738,1
43739,1
43740,1
43741,1
43742,1
43743,1
43744,1
43745,1
43746,1
43747,1
43748,1
43749,1
43750,1
43751,1
43752,1
43753,1
43754,1
43755,1
43756,1
43757,1
43758,1
43759,1
43760,1
43761,1
43762,1
43763,1
43764,1
43765,1
43766,1
43767,1
43768,1
43769,1
43770,1
43771,1
43772,1
43773,1
43774,1
43775,1
43776,1
43777,1
43778,1
43779,1
43780,1
43781,1
43782,1
43783,1
43784,1
43785,1
43786,1
43787,1
43788,1
43789,1
43790,1
43791,1
43792,1
43793,1
43794,1
43795,1
43796,1
43797,1
43798,1
43799,1
43800,1
43801,1
43802,1
43803,1
43804,1
43805,1
43806,1
43807,1
43808,1
43809,1
43810,1
43811,1
43812,1
43813,1
43814,1
43815,1
43816,1
43817,1
43818,1
43819,1
43820,1
43821,1
43822,1
43823,1
43824,1
43825,1
43826,1
43827,1
43828,1
43829,1
43830,1
43831,1
43832,1
43833,1
43834,1
43835,1
43836,1
43837,1
43838,1
43839,1
43840,1
43841,1
43842,1
43843,1
43844,1
43845,1
43846,1
43847,1
43848,1
43849,1
43850,1
43851,1
43852,1
43853,1
43854,1
43855,1
43856,1
43857,1
43858,1
43859,1
43860,1
43861,1
43862,1
43863,1
43864,1
43865,1
43866,1
43867,1
43868,1
43869,1
43870,1
43871,1
43872,1
43873,1
43874,1
43875,1
43876,1
43877,1
43878,1
43879,1
43880,1
43881,1
43882,1
43883,1
43884,1
43885,1
43886,1
43887,1
43888,1
43889,1
43890,1
43891,1
43892,1
43893,1
43894,1
43895,1
43896,1
43897,1
43898,1
43899,1
43900,1
43901,1
43902,1
43903,1
43904,1
43905,1
43906,1
43907,1
43908,1
43909,1
43910,1
43911,1
43912,1
43913,1
43914,1
43915,1
43916,1
43917,1
43918,1
43919,1
43920,1
43921,1
43922,1
43923,1
43924,1
43925,1
43926,1
43927,1
43928,1
43929,1
43930,1
43931,1
43932,1
43933,1
43934,1
43935,1
43936,1
43937,1
43938,1
43939,1
43940,1
43941,1
43942,1
43943,1
43944,1
43945,1
43946,1
43947,1
43948,1
43949,1
43950,1
43951,1
43952,1
43953,1
43954,1
43955,1
43956,1
43957,1
43958,1
43959,1
43960,1
43961,1
43962,1
43963,1
43964,1
43965,1
43966,1
43967,1
43968,1
43969,1
43970,1
43971,1
43972,1
43973,1
43974,1
43975,1
43976,1
43977,1
43978,1
43979,1
43980,1
43981,1
43982,1
43983,1
43984,1
43985,1
43986,1
43987,1
43988,1
43989,1
43990,1
43991,1
43992,1
43993,1
43994,1
43995,1
43996,1
43997,1
43998,1
43999,1
44000,1
44001,1
44002,1
44003,1
44004,1
44005,1
44006,1
44007,1
44008,1
44009,1
44010,1
44011,1
44012,1
44013,1
44014,1
44015,1
44016,1
44017,1
44018,1
44019,1
44020,1
44021,1
44022,1
44023,1
44024,1
44025,1
44026,1
44027,1
44028,1
44029,1
44030,1
44031,1
44032,1
44033,1
44034,1
44035,1
44036,1
44037,1
44038,1
44039,1
44040,1
44041,1
44042,1
44043,1
44044,1
44045,1
44046,1
44047,1
44048,1
44049,1
44050,1
44051,1
44052,1
44053,1
44054,1
44055,1
44056,1
44057,1
44058,1
44059,1
44060,1
44061,1
44062,1
44063,1
44064,1
44065,1
44066,1
44067,1
44068,1
44069,1
44070,1
44071,1
44072,1
44073,1
44074,1
44075,1
44076,1
44077,1
44078,1
44079,1
44080,1
44081,1
44082,1
44083,1
44084,1
44085,1
44086,1
44087,1
44088,1
44089,1
44090,1
44091,1
44092,1
44093,1
44094,1
44095,1
44096,1
44097,1
44098,1
44099,1
44100,1
44101,1
44102,1
44103,1
44104,1
44105,1
44106,1
44107,1
44108,1
44109,1
44110,1
44111,1
44112,1
44113,1
44114,1
44115,1
44116,1
44117,1
44118,1
44119,1
44120,1
44121,1
44122,1
44123,1
44124,1
44125,1
44126,1
44127,1
44128,1
44129,1
44130,1
44131,1
44132,1
44133,1
44134,1
44135,1
44136,1
44137,1
44138,1
44139,1
44140,1
44141,1
44142,1
44143,1
44144,1
44145,1
44146,1
44147,1
44148,1
44149,1
44150,1
44151,1
44152,1
44153,1
44154,1
44155,1
44156,1
44157,1
44158,1
44159,1
44160,1
44161,1
44162,1
44163,1
44164,1
44165,1
44166,1
44167,1
44168,1
44169,1
44170,1
44171,1
44172,1
44173,1
44174,1
44175,1
44176,1
44177,1
44178,1
44179,1
44180,1
44181,1
44182,1
44183,1
44184,1
44185,1
44186,1
44187,1
44188,1
44189,1
44190,1
44191,1
44192,1
44193,1
44194,1
44195,1
44196,1
44197,1
44198,1
44199,1
44200,1
44201,1
44202,1
44203,1
44204,1
44205,1
44206,1
44207,1
44208,1
44209,1
44210,1
44211,1
44212,1
44213,1
44214,1
44215,1
44216,1
44217,1
44218,1
44219,1
44220,1
44221,1
44222,1
44223,1
44224,1
44225,1
44226,1
44227,1
44228,1
44229,1
44230,1
44231,1
44232,1
44233,1
44234,1
44235,1
44236,1
44237,1
44238,1
44239,1
44240,1
44241,1
44242,1
44243,1
44244,1
44245,1
44246,1
44247,1
44248,1
44249,1
44250,1
44251,1
44252,1
44253,1
44254,1
44255,1
44256,1
44257,1
44258,1
44259,1
44260,1
44261,1
44262,1
44263,1
44264,1
44265,1
44266,1
44267,1
44268,1
44269,1
44270,1
44271,1
44272,1
44273,1
44274,1
44275,1
44276,1
44277,1
44278,1
44279,1
44280,1
44281,1
44282,1
44283,1
44284,1
44285,1
44286,1
44287,1
44288,1
44289,1
44290,1
44291,1
44292,1
44293,1
44294,1
44295,1
44296,1
44297,1
44298,1
44299,1
44300,1
44301,1
44302,1
44303,1
44304,1
44305,1
44306,1
44307,1
44308,1
44309,1
44310,1
44311,1
44312,1
44313,1
44314,1
44315,1
44316,1
44317,1
44318,1
44319,1
44320,1
44321,1
44322,1
44323,1
44324,1
44325,1
44326,1
44327,1
44328,1
44329,1
44330,1
44331,1
44332,1
44333,1
44334,1
44335,1
44336,1
44337,1
44338,1
44339,1
44340,1
44341,1
44342,1
44343,1
44344,1
44345,1
44346,1
44347,1
44348,1
44349,1
44350,1
44351,1
44352,1
44353,1
44354,1
44355,1
44356,1
44357,1
44358,1
44359,1
44360,1
44361,1
44362,1
44363,1
44364,1
44365,1
44366,1
44367,1
44368,1
44369,1
44370,1
44371,1
44372,1
44373,1
44374,1
44375,1
44376,1
44377,1
44378,1
44379,1
44380,1
44381,1
44382,1
44383,1
44384,1
44385,1
44386,1
44387,1
44388,1
44389,1
44390,1
44391,1
44392,1
44393,1
44394,1
44395,1
44396,1
44397,1
44398,1
44399,1
44400,1
44401,1
44402,1
44403,1
44404,1
44405,1
44406,1
44407,1
44408,1
44409,1
44410,1
44411,1
44412,1
44413,1
44414,1
44415,1
44416,1
44417,1
44418,1
44419,1
44420,1
44421,1
44422,1
44423,1
44424,1
44425,1
44426,1
44427,1
44428,1
44429,1
44430,1
44431,1
44432,1
44433,1
44434,1
44435,1
44436,1
44437,1
44438,1
44439,1
44440,1
44441,1
44442,1
44443,1
44444,1
44445,1
44446,1
44447,1
44448,1
44449,1
44450,1
44451,1
44452,1
44453,1
44454,1
44455,1
44456,1
44457,1
44458,1
44459,1
44460,1
44461,1
44462,1
44463,1
44464,1
44465,1
44466,1
44467,1
44468,1
44469,1
44470,1
44471,1
44472,1
44473,1
44474,1
44475,1
44476,1
44477,1
44478,1
44479,1
44480,1
44481,1
44482,1
44483,1
44484,1
44485,1
44486,1
44487,1
44488,1
44489,1
44490,1
44491,1
44492,1
44493,1
44494,1
44495,1
44496,1
44497,1
44498,1
44499,1
44500,1
44501,1
44502,1
44503,1
44504,1
44505,1
44506,1
44507,1
44508,1
44509,1
44510,1
44511,1
44512,1
44513,1
44514,1
44515,1
44516,1
44517,1
44518,1
44519,1
44520,1
44521,1
44522,1
44523,1
44524,1
44525,1
44526,1
44527,1
44528,1
44529,1
44530,1
44531,1
44532,1
44533,1
44534,1
44535,1
44536,1
44537,1
44538,1
44539,1
44540,1
44541,1
44542,1
44543,1
44544,1
44545,1
44546,1
44547,1
44548,1
44549,1
44550,1
44551,1
44552,1
44553,1
44554,1
44555,1
44556,1
44557,1
44558,1
44559,1
44560,1
44561,1
44562,1
44563,1
44564,1
44565,1
44566,1
44567,1
44568,1
44569,1
44570,1
44571,1
44572,1
44573,1
44574,1
44575,1
44576,1
44577,1
44578,1
44579,1
44580,1
44581,1
44582,1
44583,1
44584,1
44585,1
44586,1
44587,1
44588,1
44589,1
44590,1
44591,1
44592,1
44593,1
44594,1
44595,1
44596,1
44597,1
44598,1
44599,1
44600,1
44601,1
44602,1
44603,1
44604,1
44605,1
44606,1
44607,1
44608,1
44609,1
44610,1
44611,1
44612,1
44613,1
44614,1
44615,1
44616,1
44617,1
44618,1
44619,1
44620,1
44621,1
44622,1
44623,1
44624,1
44625,1
44626,1
44627,1
44628,1
44629,1
44630,1
44631,1
44632,1
44633,1
44634,1
44635,1
44636,1
44637,1
44638,1
44639,1
44640,1
44641,1
44642,1
44643,1
44644,1
44645,1
44646,1
44647,1
44648,1
44649,1
44650,1
44651,1
44652,1
44653,1
44654,1
44655,1
44656,1
44657,1
44658,1
44659,1
44660,1
44661,1
44662,1
44663,1
44664,1
44665,1
44666,1
44667,1
44668,1
44669,1
44670,1
44671,1
44672,1
44673,1
44674,1
44675,1
44676,1
44677,1
44678,1
44679,1
44680,1
44681,1
44682,1
44683,1
44684,1
44685,1
44686,1
44687,1
44688,1
44689,1
44690,1
44691,1
44692,1
44693,1
44694,1
44695,1
44696,1
44697,1
44698,1
44699,1
44700,1
44701,1
44702,1
44703,1
44704,1
44705,1
44706,1
44707,1
44708,1
44709,1
44710,1
44711,1
44712,1
44713,1
44714,1
44715,1
44716,1
44717,1
44718,1
44719,1
44720,1
44721,1
44722,1
44723,1
44724,1
44725,1
44726,1
44727,1
44728,1
44729,1
44730,1
44731,1
44732,1
44733,1
44734,1
44735,1
44736,1
44737,1
44738,1
44739,1
44740,1
44741,1
44742,1
44743,1
44744,1
44745,1
44746,1
44747,1
44748,1
44749,1
44750,1
44751,1
44752,1
44753,1
44754,1
44755,1
44756,1
44757,1
44758,1
44759,1
44760,1
44761,1
44762,1
44763,1
44764,1
44765,1
44766,1
44767,1
44768,1
44769,1
44770,1
44771,1
44772,1
44773,1
44774,1
44775,1
44776,1
44777,1
44778,1
44779,1
44780,1
44781,1
44782,1
44783,1
44784,1
44785,1
44786,1
44787,1
44788,1
44789,1
44790,1
44791,1
44792,1
44793,1
44794,1
44795,1
44796,1
44797,1
44798,1
44799,1
44800,1
44801,1
44802,1
44803,1
44804,1
44805,1
44806,1
44807,1
44808,1
44809,1
44810,1
44811,1
44812,1
44813,1
44814,1
44815,1
44816,1
44817,1
44818,1
44819,1
44820,1
44821,1
44822,1
44823,1
44824,1
44825,1
44826,1
44827,1
44828,1
44829,1
44830,1
44831,1
44832,1
44833,1
44834,1
44835,1
44836,1
44837,1
44838,1
44839,1
44840,1
44841,1
44842,1
44843,1
44844,1
44845,1
44846,1
44847,1
44848,1
44849,1
44850,1
44851,1
44852,1
44853,1
44854,1
44855,1
44856,1
44857,1
44858,1
44859,1
44860,1
44861,1
44862,1
44863,1
44864,1
44865,1
44866,1
44867,1
44868,1
44869,1
44870,1
44871,1
44872,1
44873,1
44874,1
44875,1
44876,1
44877,1
44878,1
44879,1
44880,1
44881,1
44882,1
44883,1
44884,1
44885,1
44886,1
44887,1
44888,1
44889,1
44890,1
44891,1
44892,1
44893,1
44894,1
44895,1
44896,1
44897,1
44898,1
44899,1
44900,1
44901,1
44902,1
44903,1
44904,1
44905,1
44906,1
44907,1
44908,1
44909,1
44910,1
44911,1
44912,1
44913,1
44914,1
44915,1
44916,1
44917,1
44918,1
44919,1
44920,1
44921,1
44922,1
44923,1
44924,1
44925,1
44926,1
44927,1
44928,1
44929,1
44930,1
44931,1
44932,1
44933,1
44934,1
44935,1
44936,1
44937,1
44938,1
44939,1
44940,1
44941,1
44942,1
44943,1
44944,1
44945,1
44946,1
44947,1
44948,1
44949,1
44950,1
44951,1
44952,1
44953,1
44954,1
44955,1
44956,1
44957,1
44958,1
44959,1
44960,1
44961,1
44962,1
44963,1
44964,1
44965,1
44966,1
44967,1
44968,1
44969,1
44970,1
44971,1
44972,1
44973,1
44974,1
44975,1
44976,1
44977,1
44978,1
44979,1
44980,1
44981,1
44982,1
44983,1
44984,1
44985,1
44986,1
44987,1
44988,1
44989,1
44990,1
44991,1
44992,1
44993,1
44994,1
44995,1
44996,1
44997,1
44998,1
44999,1
45000,1
45001,1
45002,1
45003,1
45004,1
45005,1
45006,1
45007,1
45008,1
45009,1
45010,1
45011,1
45012,1
45013,1
45014,1
45015,1
45016,1
45017,1
45018,1
45019,1
45020,1
45021,1
45022,1
45023,1
45024,1
45025,1
45026,1
45027,1
45028,1
45029,1
45030,1
45031,1
45032,1
45033,1
45034,1
45035,1
45036,1
45037,1
45038,1
45039,1
45040,1
45041,1
45042,1
45043,1
45044,1
45045,1
45046,1
45047,1
45048,1
45049,1
45050,1
45051,1
45052,1
45053,1
45054,1
45055,1
45056,1
45057,1
45058,1
45059,1
45060,1
45061,1
45062,1
45063,1
45064,1
45065,1
45066,1
45067,1
45068,1
45069,1
45070,1
45071,1
45072,1
45073,1
45074,1
45075,1
45076,1
45077,1
45078,1
45079,1
45080,1
45081,1
45082,1
45083,1
45084,1
45085,1
45086,1
45087,1
45088,1
45089,1
45090,1
45091,1
45092,1
45093,1
45094,1
45095,1
45096,1
45097,1
45098,1
45099,1
45100,1
45101,1
45102,1
45103,1
45104,1
45105,1
45106,1
45107,1
45108,1
45109,1
45110,1
45111,1
45112,1
45113,1
45114,1
45115,1
45116,1
45117,1
45118,1
45119,1
45120,1
45121,1
45122,1
45123,1
45124,1
45125,1
45126,1
45127,1
45128,1
45129,1
45130,1
45131,1
45132,1
45133,1
45134,1
45135,1
45136,1
45137,1
45138,1
45139,1
45140,1
45141,1
45142,1
45143,1
45144,1
45145,1
45146,1
45147,1
45148,1
45149,1
45150,1
45151,1
45152,1
45153,1
45154,1
45155,1
45156,1
45157,1
45158,1
45159,1
45160,1
45161,1
45162,1
45163,1
45164,1
45165,1
45166,1
45167,1
45168,1
45169,1
45170,1
45171,1
45172,1
45173,1
45174,1
45175,1
45176,1
45177,1
45178,1
45179,1
45180,1
45181,1
45182,1
45183,1
45184,1
45185,1
45186,1
45187,1
45188,1
45189,1
45190,1
45191,1
45192,1
45193,1
45194,1
45195,1
45196,1
45197,1
45198,1
45199,1
45200,1
45201,1
45202,1
45203,1
45204,1
45205,1
45206,1
45207,1
45208,1
45209,1
45210,1
45211,1
45212,1
45213,1
45214,1
45215,1
45216,1
45217,1
45218,1
45219,1
45220,1
45221,1
45222,1
45223,1
45224,1
45225,1
45226,1
45227,1
45228,1
45229,1
45230,1
45231,1
45232,1
45233,1
45234,1
45235,1
45236,1
45237,1
45238,1
45239,1
45240,1
45241,1
45242,1
45243,1
45244,1
45245,1
45246,1
45247,1
45248,1
45249,1
45250,1
45251,1
45252,1
45253,1
45254,1
45255,1
45256,1
45257,1
45258,1
45259,1
45260,1
45261,1
45262,1
45263,1
45264,1
45265,1
45266,1
45267,1
45268,1
45269,1
45270,1
45271,1
45272,1
45273,1
45274,1
45275,1
45276,1
45277,1
45278,1
45279,1
45280,1
45281,1
45282,1
45283,1
45284,1
45285,1
45286,1
45287,1
45288,1
45289,1
45290,1
45291,1
45292,1
45293,1
45294,1
45295,1
45296,1
45297,1
45298,1
45299,1
45300,1
45301,1
45302,1
45303,1
45304,1
45305,1
45306,1
45307,1
45308,1
45309,1
45310,1
45311,1
45312,1
45313,1
45314,1
45315,1
45316,1
45317,1
45318,1
45319,1
45320,1
45321,1
45322,1
45323,1
45324,1
45325,1
45326,1
45327,1
45328,1
45329,1
45330,1
45331,1
45332,1
45333,1
45334,1
45335,1
45336,1
45337,1
45338,1
45339,1
45340,1
45341,1
45342,1
45343,1
45344,1
45345,1
45346,1
45347,1
45348,1
45349,1
45350,1
45351,1
45352,1
45353,1
45354,1
45355,1
45356,1
45357,1
45358,1
45359,1
45360,1
45361,1
45362,1
45363,1
45364,1
45365,1
45366,1
45367,1
45368,1
45369,1
45370,1
45371,1
45372,1
45373,1
45374,1
45375,1
45376,1
45377,1
45378,1
45379,1
45380,1
45381,1
45382,1
45383,1
45384,1
45385,1
45386,1
45387,1
45388,1
45389,1
45390,1
45391,1
45392,1
45393,1
45394,1
45395,1
45396,1
45397,1
45398,1
45399,1
45400,1
45401,1
45402,1
45403,1
45404,1
45405,1
45406,1
45407,1
45408,1
45409,1
45410,1
45411,1
45412,1
45413,1
45414,1
45415,1
45416,1
45417,1
45418,1
45419,1
45420,1
45421,1
45422,1
45423,1
45424,1
45425,1
45426,1
45427,1
45428,1
45429,1
45430,1
45431,1
45432,1
45433,1
45434,1
45435,1
45436,1
45437,1
45438,1
45439,1
45440,1
45441,1
45442,1
45443,1
45444,1
45445,1
45446,1
45447,1
45448,1
45449,1
45450,1
45451,1
45452,1
45453,1
45454,1
45455,1
45456,1
45457,1
45458,1
45459,1
45460,1
45461,1
45462,1
45463,1
45464,1
45465,1
45466,1
45467,1
45468,1
45469,1
45470,1
45471,1
45472,1
45473,1
45474,1
45475,1
45476,1
45477,1
45478,1
45479,1
45480,1
45481,1
45482,1
45483,1
45484,1
45485,1
45486,1
45487,1
45488,1
45489,1
45490,1
45491,1
45492,1
45493,1
45494,1
45495,1
45496,1
45497,1
45498,1
45499,1
45500,1
45501,1
45502,1
45503,1
45504,1
45505,1
45506,1
45507,1
45508,1
45509,1
45510,1
45511,1
45512,1
45513,1
45514,1
45515,1
45516,1
45517,1
45518,1
45519,1
45520,1
45521,1
45522,1
45523,1
45524,1
45525,1
45526,1
45527,1
45528,1
45529,1
45530,1
45531,1
45532,1
45533,1
45534,1
45535,1
45536,1
45537,1
45538,1
45539,1
45540,1
45541,1
45542,1
45543,1
45544,1
45545,1
45546,1
45547,1
45548,1
45549,1
45550,1
45551,1
45552,1
45553,1
45554,1
45555,1
45556,1
45557,1
45558,1
45559,1
45560,1
45561,1
45562,1
45563,1
45564,1
45565,1
45566,1
45567,1
45568,1
45569,1
45570,1
45571,1
45572,1
45573,1
45574,1
45575,1
45576,1
45577,1
45578,1
45579,1
45580,1
45581,1
45582,1
45583,1
45584,1
45585,1
45586,1
45587,1
45588,1
45589,1
45590,1
45591,1
45592,1
45593,1
45594,1
45595,1
45596,1
45597,1
45598,1
45599,1
45600,1
45601,1
45602,1
45603,1
45604,1
45605,1
45606,1
45607,1
45608,1
45609,1
45610,1
45611,1
45612,1
45613,1
45614,1
45615,1
45616,1
45617,1
45618,1
45619,1
45620,1
45621,1
45622,1
45623,1
45624,1
45625,1
45626,1
45627,1
45628,1
45629,1
45630,1
45631,1
45632,1
45633,1
45634,1
45635,1
45636,1
45637,1
45638,1
45639,1
45640,1
45641,1
45642,1
45643,1
45644,1
45645,1
45646,1
45647,1
45648,1
45649,1
45650,1
45651,1
45652,1
45653,1
45654,1
45655,1
45656,1
45657,1
45658,1
45659,1
45660,1
45661,1
45662,1
45663,1
45664,1
45665,1
45666,1
45667,1
45668,1
45669,1
45670,1
45671,1
45672,1
45673,1
45674,1
45675,1
45676,1
45677,1
45678,1
45679,1
45680,1
45681,1
45682,1
45683,1
45684,1
45685,1
45686,1
45687,1
45688,1
45689,1
45690,1
45691,1
45692,1
45693,1
45694,1
45695,1
45696,1
45697,1
45698,1
45699,1
45700,1
45701,1
45702,1
45703,1
45704,1
45705,1
45706,1
45707,1
45708,1
45709,1
45710,1
45711,1
45712,1
45713,1
45714,1
45715,1
45716,1
45717,1
45718,1
45719,1
45720,1
45721,1
45722,1
45723,1
45724,1
45725,1
45726,1
45727,1
45728,1
45729,1
45730,1
45731,1
45732,1
45733,1
45734,1
45735,1
45736,1
45737,1
45738,1
45739,1
45740,1
45741,1
45742,1
45743,1
45744,1
45745,1
45746,1
45747,1
45748,1
45749,1
45750,1
45751,1
45752,1
45753,1
45754,1
45755,1
45756,1
45757,1
45758,1
45759,1
45760,1
45761,1
45762,1
45763,1
45764,1
45765,1
45766,1
45767,1
45768,1
45769,1
45770,1
45771,1
45772,1
45773,1
45774,1
45775,1
45776,1
45777,1
45778,1
45779,1
45780,1
45781,1
45782,1
45783,1
45784,1
45785,1
45786,1
45787,1
45788,1
45789,1
45790,1
45791,1
45792,1
45793,1
45794,1
45795,1
45796,1
45797,1
45798,1
45799,1
45800,1
45801,1
45802,1
45803,1
45804,1
45805,1
45806,1
45807,1
45808,1
45809,1
45810,1
45811,1
45812,1
45813,1
45814,1
45815,1
45816,1
45817,1
45818,1
45819,1
45820,1
45821,1
45822,1
45823,1
45824,1
45825,1
45826,1
45827,1
45828,1
45829,1
45830,1
45831,1
45832,1
45833,1
45834,1
45835,1
45836,1
45837,1
45838,1
45839,1
45840,1
45841,1
45842,1
45843,1
45844,1
45845,1
45846,1
45847,1
45848,1
45849,1
45850,1
45851,1
45852,1
45853,1
45854,1
45855,1
45856,1
45857,1
45858,1
45859,1
45860,1
45861,1
45862,1
45863,1
45864,1
45865,1
45866,1
45867,1
45868,1
45869,1
45870,1
45871,1
45872,1
45873,1
45874,1
45875,1
45876,1
45877,1
45878,1
45879,1
45880,1
45881,1
45882,1
45883,1
45884,1
45885,1
45886,1
45887,1
45888,1
45889,1
45890,1
45891,1
45892,1
45893,1
45894,1
45895,1
45896,1
45897,1
45898,1
45899,1
45900,1
45901,1
45902,1
45903,1
45904,1
45905,1
45906,1
45907,1
45908,1
45909,1
45910,1
45911,1
45912,1
45913,1
45914,1
45915,1
45916,1
45917,1
45918,1
45919,1
45920,1
45921,1
45922,1
45923,1
45924,1
45925,1
45926,1
45927,1
45928,1
45929,1
45930,1
45931,1
45932,1
45933,1
45934,1
45935,1
45936,1
45937,1
45938,1
45939,1
45940,1
45941,1
45942,1
45943,1
45944,1
45945,1
45946,1
45947,1
45948,1
45949,1
45950,1
45951,1
45952,1
45953,1
45954,1
45955,1
45956,1
45957,1
45958,1
45959,1
45960,1
45961,1
45962,1
45963,1
45964,1
45965,1
45966,1
45967,1
45968,1
45969,1
45970,1
45971,1
45972,1
45973,1
45974,1
45975,1
45976,1
45977,1
45978,1
45979,1
45980,1
45981,1
45982,1
45983,1
45984,1
45985,1
45986,1
45987,1
45988,1
45989,1
45990,1
45991,1
45992,1
45993,1
45994,1
45995,1
45996,1
45997,1
45998,1
45999,1
46000,1
46001,1
46002,1
46003,1
46004,1
46005,1
46006,1
46007,1
46008,1
46009,1
46010,1
46011,1
46012,1
46013,1
46014,1
46015,1
46016,1
46017,1
46018,1
46019,1
46020,1
46021,1
46022,1
46023,1
46024,1
46025,1
46026,1
46027,1
46028,1
46029,1
46030,1
46031,1
46032,1
46033,1
46034,1
46035,1
46036,1
46037,1
46038,1
46039,1
46040,1
46041,1
46042,1
46043,1
46044,1
46045,1
46046,1
46047,1
46048,1
46049,1
46050,1
46051,1
46052,1
46053,1
46054,1
46055,1
46056,1
46057,1
46058,1
46059,1
46060,1
46061,1
46062,1
46063,1
46064,1
46065,1
46066,1
46067,1
46068,1
46069,1
46070,1
46071,1
46072,1
46073,1
46074,1
46075,1
46076,1
46077,1
46078,1
46079,1
46080,1
46081,1
46082,1
46083,1
46084,1
46085,1
46086,1
46087,1
46088,1
46089,1
46090,1
46091,1
46092,1
46093,1
46094,1
46095,1
46096,1
46097,1
46098,1
46099,1
46100,1
46101,1
46102,1
46103,1
46104,1
46105,1
46106,1
46107,1
46108,1
46109,1
46110,1
46111,1
46112,1
46113,1
46114,1
46115,1
46116,1
46117,1
46118,1
46119,1
46120,1
46121,1
46122,1
46123,1
46124,1
46125,1
46126,1
46127,1
46128,1
46129,1
46130,1
46131,1
46132,1
46133,1
46134,1
46135,1
46136,1
46137,0
46138,0
46139,0
46140,0
46141,0
46142,0
46143,0
46144,0
46145,0
46146,0
