,0
57961,1
57962,1
57963,1
57964,1
57965,1
57966,1
57967,1
57968,1
57969,1
57970,1
57971,1
57972,1
57973,1
57974,1
57975,1
57976,1
57977,1
57978,1
57979,1
57980,1
57981,1
57982,1
57983,1
57984,1
57985,1
57986,1
57987,1
57988,1
57989,1
57990,1
57991,1
57992,1
57993,1
57994,1
57995,1
57996,1
57997,1
57998,1
57999,1
58000,1
58001,1
58002,1
58003,1
58004,1
58005,1
58006,1
58007,1
58008,1
58009,1
58010,1
58011,1
58012,1
58013,1
58014,1
58015,1
58016,1
58017,1
58018,1
58019,1
58020,1
58021,1
58022,1
58023,1
58024,1
58025,1
58026,1
58027,1
58028,1
58029,1
58030,1
58031,1
58032,1
58033,1
58034,1
58035,1
58036,1
58037,1
58038,1
58039,1
58040,1
58041,1
58042,1
58043,1
58044,1
58045,1
58046,1
58047,1
58048,1
58049,1
58050,1
58051,1
58052,1
58053,1
58054,1
58055,1
58056,1
58057,1
58058,1
58059,1
58060,1
58061,1
58062,1
58063,1
58064,1
58065,1
58066,1
58067,1
58068,1
58069,1
58070,1
58071,1
58072,1
58073,1
58074,1
58075,1
58076,1
58077,1
58078,1
58079,1
58080,1
58081,1
58082,1
58083,1
58084,1
58085,1
58086,1
58087,1
58088,1
58089,1
58090,1
58091,1
58092,1
58093,1
58094,1
58095,1
58096,1
58097,1
58098,1
58099,1
58100,1
58101,1
58102,1
58103,1
58104,1
58105,1
58106,1
58107,1
58108,1
58109,1
58110,1
58111,1
58112,1
58113,1
58114,1
58115,1
58116,1
58117,1
58118,1
58119,1
58120,1
58121,1
58122,1
58123,1
58124,1
58125,1
58126,1
58127,1
58128,1
58129,1
58130,1
58131,1
58132,1
58133,1
58134,1
58135,1
58136,1
58137,1
58138,1
58139,1
58140,1
58141,1
58142,1
58143,1
58144,1
58145,1
58146,1
58147,1
58148,1
58149,1
58150,1
58151,1
58152,1
58153,1
58154,1
58155,1
58156,1
58157,1
58158,1
58159,1
58160,1
58161,1
58162,1
58163,1
58164,1
58165,1
58166,1
58167,1
58168,1
58169,1
58170,1
58171,1
58172,1
58173,1
58174,1
58175,1
58176,1
58177,1
58178,1
58179,1
58180,1
58181,1
58182,1
58183,1
58184,1
58185,1
58186,1
58187,1
58188,1
58189,1
58190,1
58191,1
58192,1
58193,1
58194,1
58195,1
58196,1
58197,1
58198,1
58199,1
58200,1
58201,1
58202,1
58203,1
58204,1
58205,1
58206,1
58207,1
58208,1
58209,1
58210,1
58211,1
58212,1
58213,1
58214,1
58215,1
58216,1
58217,1
58218,1
58219,1
58220,1
58221,1
58222,1
58223,1
58224,1
58225,1
58226,1
58227,1
58228,1
58229,1
58230,1
58231,1
58232,1
58233,1
58234,1
58235,1
58236,1
58237,1
58238,1
58239,1
58240,1
58241,1
58242,1
58243,1
58244,1
58245,1
58246,1
58247,1
58248,1
58249,1
58250,1
58251,1
58252,1
58253,1
58254,1
58255,1
58256,1
58257,1
58258,1
58259,1
58260,1
58261,1
58262,1
58263,1
58264,1
58265,1
58266,1
58267,1
58268,1
58269,1
58270,1
58271,1
58272,1
58273,1
58274,1
58275,1
58276,1
58277,1
58278,1
58279,1
58280,1
58281,1
58282,1
58283,1
58284,1
58285,1
58286,1
58287,1
58288,1
58289,1
58290,1
58291,1
58292,1
58293,1
58294,1
58295,1
58296,1
58297,1
58298,1
58299,1
58300,1
58301,1
58302,1
58303,1
58304,1
58305,1
58306,1
58307,1
58308,1
58309,1
58310,1
58311,1
58312,1
58313,1
58314,1
58315,1
58316,1
58317,1
58318,1
58319,1
58320,1
58321,1
58322,1
58323,1
58324,1
58325,1
58326,1
58327,1
58328,1
58329,1
58330,1
58331,1
58332,1
58333,1
58334,1
58335,1
58336,1
58337,1
58338,1
58339,1
58340,1
58341,1
58342,1
58343,1
58344,1
58345,1
58346,1
58347,1
58348,1
58349,1
58350,1
58351,1
58352,1
58353,1
58354,1
58355,1
58356,1
58357,1
58358,1
58359,1
58360,1
58361,1
58362,1
58363,1
58364,1
58365,1
58366,1
58367,1
58368,1
58369,1
58370,1
58371,1
58372,1
58373,1
58374,1
58375,1
58376,1
58377,1
58378,1
58379,1
58380,1
58381,1
58382,1
58383,1
58384,1
58385,1
58386,1
58387,1
58388,1
58389,1
58390,1
58391,1
58392,1
58393,1
58394,1
58395,1
58396,1
58397,1
58398,1
58399,1
58400,1
58401,1
58402,1
58403,1
58404,1
58405,1
58406,1
58407,1
58408,1
58409,1
58410,1
58411,1
58412,1
58413,1
58414,1
58415,1
58416,1
58417,1
58418,1
58419,1
58420,1
58421,1
58422,1
58423,1
58424,1
58425,1
58426,1
58427,1
58428,1
58429,1
58430,1
58431,1
58432,1
58433,1
58434,1
58435,1
58436,1
58437,1
58438,1
58439,1
58440,1
58441,1
58442,1
58443,1
58444,1
58445,1
58446,1
58447,1
58448,1
58449,1
58450,1
58451,1
58452,1
58453,1
58454,1
58455,1
58456,1
58457,1
58458,1
58459,1
58460,1
58461,1
58462,1
58463,1
58464,1
58465,1
58466,1
58467,1
58468,1
58469,1
58470,1
58471,1
58472,1
58473,1
58474,1
58475,1
58476,1
58477,1
58478,1
58479,1
58480,1
58481,1
58482,1
58483,1
58484,1
58485,1
58486,1
58487,1
58488,1
58489,1
58490,1
58491,1
58492,1
58493,1
58494,1
58495,1
58496,1
58497,1
58498,1
58499,1
58500,1
58501,1
58502,1
58503,1
58504,1
58505,1
58506,1
58507,1
58508,1
58509,1
58510,1
58511,1
58512,1
58513,1
58514,1
58515,1
58516,1
58517,1
58518,1
58519,1
58520,1
58521,1
58522,1
58523,1
58524,1
58525,1
58526,1
58527,1
58528,1
58529,1
58530,1
58531,1
58532,1
58533,1
58534,1
58535,1
58536,1
58537,1
58538,1
58539,1
58540,1
58541,1
58542,1
58543,1
58544,1
58545,1
58546,1
58547,1
58548,1
58549,1
58550,1
58551,1
58552,1
58553,1
58554,1
58555,1
58556,1
58557,1
58558,1
58559,1
58560,1
58561,1
58562,1
58563,1
58564,1
58565,1
58566,1
58567,1
58568,1
58569,1
58570,1
58571,1
58572,1
58573,1
58574,1
58575,1
58576,1
58577,1
58578,1
58579,1
58580,1
58581,1
58582,1
58583,1
58584,1
58585,1
58586,1
58587,1
58588,1
58589,1
58590,1
58591,1
58592,1
58593,1
58594,1
58595,1
58596,1
58597,1
58598,1
58599,1
58600,1
58601,1
58602,1
58603,1
58604,1
58605,1
58606,1
58607,1
58608,1
58609,1
58610,1
58611,1
58612,1
58613,1
58614,1
58615,1
58616,1
58617,1
58618,1
58619,1
58620,1
58621,1
58622,1
58623,1
58624,1
58625,1
58626,1
58627,1
58628,1
58629,1
58630,1
58631,1
58632,1
58633,1
58634,1
58635,1
58636,1
58637,1
58638,1
58639,1
58640,1
58641,1
58642,1
58643,1
58644,1
58645,1
58646,1
58647,1
58648,1
58649,1
58650,1
58651,1
58652,1
58653,1
58654,1
58655,1
58656,1
58657,1
58658,1
58659,1
58660,1
58661,1
58662,1
58663,1
58664,1
58665,1
58666,1
58667,1
58668,1
58669,1
58670,1
58671,1
58672,1
58673,1
58674,1
58675,1
58676,1
58677,1
58678,1
58679,1
58680,1
58681,1
58682,1
58683,1
58684,1
58685,1
58686,1
58687,1
58688,1
58689,1
58690,1
58691,1
58692,1
58693,1
58694,1
58695,1
58696,1
58697,1
58698,1
58699,1
58700,1
58701,1
58702,1
58703,1
58704,1
58705,1
58706,1
58707,1
58708,1
58709,1
58710,1
58711,1
58712,1
58713,1
58714,1
58715,1
58716,1
58717,1
58718,1
58719,1
58720,1
58721,1
58722,1
58723,1
58724,1
58725,1
58726,1
58727,1
58728,1
58729,1
58730,1
58731,1
58732,1
58733,1
58734,1
58735,1
58736,1
58737,1
58738,1
58739,1
58740,1
58741,1
58742,1
58743,1
58744,1
58745,1
58746,1
58747,1
58748,1
58749,1
58750,1
58751,1
58752,1
58753,1
58754,1
58755,1
58756,1
58757,1
58758,1
58759,1
58760,1
58761,1
58762,1
58763,1
58764,1
58765,1
58766,1
58767,1
58768,1
58769,1
58770,1
58771,1
58772,1
58773,1
58774,1
58775,1
58776,1
58777,1
58778,1
58779,1
58780,1
58781,1
58782,1
58783,1
58784,1
58785,1
58786,1
58787,1
58788,1
58789,1
58790,1
58791,1
58792,1
58793,1
58794,1
58795,1
58796,1
58797,1
58798,1
58799,1
58800,1
58801,1
58802,1
58803,1
58804,1
58805,1
58806,1
58807,1
58808,1
58809,1
58810,1
58811,1
58812,1
58813,1
58814,1
58815,1
58816,1
58817,1
58818,1
58819,1
58820,1
58821,1
58822,1
58823,1
58824,1
58825,1
58826,1
58827,1
58828,1
58829,1
58830,1
58831,1
58832,1
58833,1
58834,1
58835,1
58836,1
58837,1
58838,1
58839,1
58840,1
58841,1
58842,1
58843,1
58844,1
58845,1
58846,1
58847,1
58848,1
58849,1
58850,1
58851,1
58852,1
58853,1
58854,1
58855,1
58856,1
58857,1
58858,1
58859,1
58860,1
58861,1
58862,1
58863,1
58864,1
58865,1
58866,1
58867,1
58868,1
58869,1
58870,1
58871,1
58872,1
58873,1
58874,1
58875,1
58876,1
58877,1
58878,1
58879,1
58880,1
58881,1
58882,1
58883,1
58884,1
58885,1
58886,1
58887,1
58888,1
58889,1
58890,1
58891,1
58892,1
58893,1
58894,1
58895,1
58896,1
58897,1
58898,1
58899,1
58900,1
58901,1
58902,1
58903,1
58904,1
58905,1
58906,1
58907,1
58908,1
58909,1
58910,1
58911,1
58912,1
58913,1
58914,1
58915,1
58916,1
58917,1
58918,1
58919,1
58920,1
58921,1
58922,1
58923,1
58924,1
58925,1
58926,1
58927,1
58928,1
58929,1
58930,1
58931,1
58932,1
58933,1
58934,1
58935,1
58936,1
58937,1
58938,1
58939,1
58940,1
58941,1
58942,1
58943,1
58944,1
58945,1
58946,1
58947,1
58948,1
58949,1
58950,1
58951,1
58952,1
58953,1
58954,1
58955,1
58956,1
58957,1
58958,1
58959,1
58960,1
58961,1
58962,1
58963,1
58964,1
58965,1
58966,1
58967,1
58968,1
58969,1
58970,1
58971,1
58972,1
58973,1
58974,1
58975,1
58976,1
58977,1
58978,1
58979,1
58980,1
58981,1
58982,1
58983,1
58984,1
58985,1
58986,1
58987,1
58988,1
58989,1
58990,1
58991,1
58992,1
58993,1
58994,1
58995,1
58996,1
58997,1
58998,1
58999,1
59000,1
59001,1
59002,1
59003,1
59004,1
59005,1
59006,1
59007,1
59008,1
59009,1
59010,1
59011,1
59012,1
59013,1
59014,1
59015,1
59016,1
59017,1
59018,1
59019,1
59020,1
59021,1
59022,1
59023,1
59024,1
59025,1
59026,1
59027,1
59028,1
59029,1
59030,1
59031,1
59032,1
59033,1
59034,1
59035,1
59036,1
59037,1
59038,1
59039,1
59040,1
59041,1
59042,1
59043,1
59044,1
59045,1
59046,1
59047,1
59048,1
59049,1
59050,1
59051,1
59052,1
59053,1
59054,1
59055,1
59056,1
59057,1
59058,1
59059,1
59060,1
59061,1
59062,1
59063,1
59064,1
59065,1
59066,1
59067,1
59068,1
59069,1
59070,1
59071,1
59072,1
59073,1
59074,1
59075,1
59076,1
59077,1
59078,1
59079,1
59080,1
59081,1
59082,1
59083,1
59084,1
59085,1
59086,1
59087,1
59088,1
59089,1
59090,1
59091,1
59092,1
59093,1
59094,1
59095,1
59096,1
59097,1
59098,1
59099,1
59100,1
59101,1
59102,1
59103,1
59104,1
59105,1
59106,1
59107,1
59108,1
59109,1
59110,1
59111,1
59112,1
59113,1
59114,1
59115,1
59116,1
59117,1
59118,1
59119,1
59120,1
59121,1
59122,1
59123,1
59124,1
59125,1
59126,1
59127,1
59128,1
59129,1
59130,1
59131,1
59132,1
59133,1
59134,1
59135,1
59136,1
59137,1
59138,1
59139,1
59140,1
59141,1
59142,1
59143,1
59144,1
59145,1
59146,1
59147,1
59148,1
59149,1
59150,1
59151,1
59152,1
59153,1
59154,1
59155,1
59156,1
59157,1
59158,1
59159,1
59160,1
59161,1
59162,1
59163,1
59164,1
59165,1
59166,1
59167,1
59168,1
59169,1
59170,1
59171,1
59172,1
59173,1
59174,1
59175,1
59176,1
59177,1
59178,1
59179,1
59180,1
59181,1
59182,1
59183,1
59184,1
59185,1
59186,1
59187,1
59188,1
59189,1
59190,1
59191,1
59192,1
59193,1
59194,1
59195,1
59196,1
59197,1
59198,1
59199,1
59200,1
59201,1
59202,1
59203,1
59204,1
59205,1
59206,1
59207,1
59208,1
59209,1
59210,1
59211,1
59212,1
59213,1
59214,1
59215,1
59216,1
59217,1
59218,1
59219,1
59220,1
59221,1
59222,1
59223,1
59224,1
59225,1
59226,1
59227,1
59228,1
59229,1
59230,1
59231,1
59232,1
59233,1
59234,1
59235,1
59236,1
59237,1
59238,1
59239,1
59240,1
59241,1
59242,1
59243,1
59244,1
59245,1
59246,1
59247,1
59248,1
59249,1
59250,1
59251,1
59252,1
59253,1
59254,1
59255,1
59256,1
59257,1
59258,1
59259,1
59260,1
59261,1
59262,1
59263,1
59264,1
59265,1
59266,1
59267,1
59268,1
59269,1
59270,1
59271,1
59272,1
59273,1
59274,1
59275,1
59276,1
59277,1
59278,1
59279,1
59280,1
59281,1
59282,1
59283,1
59284,1
59285,1
59286,1
59287,1
59288,1
59289,1
59290,1
59291,1
59292,1
59293,1
59294,1
59295,1
59296,1
59297,1
59298,1
59299,1
59300,1
59301,1
59302,1
59303,1
59304,1
59305,1
59306,1
59307,1
59308,1
59309,1
59310,1
59311,1
59312,1
59313,1
59314,1
59315,1
59316,1
59317,1
59318,1
59319,1
59320,1
59321,1
59322,1
59323,1
59324,1
59325,1
59326,1
59327,1
59328,1
59329,1
59330,1
59331,1
59332,1
59333,1
59334,1
59335,1
59336,1
59337,1
59338,1
59339,1
59340,1
59341,1
59342,1
59343,1
59344,1
59345,1
59346,1
59347,1
59348,1
59349,1
59350,1
59351,1
59352,1
59353,1
59354,1
59355,1
59356,1
59357,1
59358,1
59359,1
59360,1
59361,1
59362,1
59363,1
59364,1
59365,1
59366,1
59367,1
59368,1
59369,1
59370,1
59371,1
59372,1
59373,1
59374,1
59375,1
59376,1
59377,1
59378,1
59379,1
59380,1
59381,1
59382,1
59383,1
59384,1
59385,1
59386,1
59387,1
59388,1
59389,1
59390,1
59391,1
59392,1
59393,1
59394,1
59395,1
59396,1
59397,1
59398,1
59399,1
59400,1
59401,1
59402,1
59403,1
59404,1
59405,1
59406,1
59407,1
59408,1
59409,1
59410,1
59411,1
59412,1
59413,1
59414,1
59415,1
59416,1
59417,1
59418,1
59419,1
59420,1
59421,1
59422,1
59423,1
59424,1
59425,1
59426,1
59427,1
59428,1
59429,1
59430,1
59431,1
59432,1
59433,1
59434,1
59435,1
59436,1
59437,1
59438,1
59439,1
59440,1
59441,1
59442,1
59443,1
59444,1
59445,1
59446,1
59447,1
59448,1
59449,1
59450,1
59451,1
59452,1
59453,1
59454,1
59455,1
59456,1
59457,1
59458,1
59459,1
59460,1
59461,1
59462,1
59463,1
59464,1
59465,1
59466,1
59467,1
59468,1
59469,1
59470,1
59471,1
59472,1
59473,1
59474,1
59475,1
59476,1
59477,1
59478,1
59479,1
59480,1
59481,1
59482,1
59483,1
59484,1
59485,1
59486,1
59487,1
59488,1
59489,1
59490,1
59491,1
59492,1
59493,1
59494,1
59495,1
59496,1
59497,1
59498,1
59499,1
59500,1
59501,1
59502,1
59503,1
59504,1
59505,1
59506,1
59507,1
59508,1
59509,1
59510,1
59511,1
59512,1
59513,1
59514,1
59515,1
59516,1
59517,1
59518,1
59519,1
59520,1
59521,1
59522,1
59523,1
59524,1
59525,1
59526,1
59527,1
59528,1
59529,1
59530,1
59531,1
59532,1
59533,1
59534,1
59535,1
59536,1
59537,1
59538,1
59539,1
59540,1
59541,1
59542,1
59543,1
59544,1
59545,1
59546,1
59547,1
59548,1
59549,1
59550,1
59551,1
59552,1
59553,1
59554,1
59555,1
59556,1
59557,1
59558,1
59559,1
59560,1
59561,1
59562,1
59563,1
59564,1
59565,1
59566,1
59567,1
59568,1
59569,1
59570,1
59571,1
59572,1
59573,1
59574,1
59575,1
59576,1
59577,1
59578,1
59579,1
59580,1
59581,1
59582,1
59583,1
59584,1
59585,1
59586,1
59587,1
59588,1
59589,1
59590,1
59591,1
59592,1
59593,1
59594,1
59595,1
59596,1
59597,1
59598,1
59599,1
59600,1
59601,1
59602,1
59603,1
59604,1
59605,1
59606,1
59607,1
59608,1
59609,1
59610,1
59611,1
59612,1
59613,1
59614,1
59615,1
59616,1
59617,1
59618,1
59619,1
59620,1
59621,1
59622,1
59623,1
59624,1
59625,1
59626,1
59627,1
59628,1
59629,1
59630,1
59631,1
59632,1
59633,1
59634,1
59635,1
59636,1
59637,1
59638,1
59639,1
59640,1
59641,1
59642,1
59643,1
59644,1
59645,1
59646,1
59647,1
59648,1
59649,1
59650,1
59651,1
59652,1
59653,1
59654,1
59655,1
59656,1
59657,1
59658,1
59659,1
59660,1
59661,1
59662,1
59663,1
59664,1
59665,1
59666,1
59667,1
59668,1
59669,1
59670,1
59671,1
59672,1
59673,1
59674,1
59675,1
59676,1
59677,1
59678,1
59679,1
59680,1
59681,1
59682,1
59683,1
59684,1
59685,1
59686,1
59687,1
59688,1
59689,1
59690,1
59691,1
59692,1
59693,1
59694,1
59695,1
59696,1
59697,1
59698,1
59699,1
59700,1
59701,1
59702,1
59703,1
59704,1
59705,1
59706,1
59707,1
59708,1
59709,1
59710,1
59711,1
59712,1
59713,1
59714,1
59715,1
59716,1
59717,1
59718,1
59719,1
59720,1
59721,1
59722,1
59723,1
59724,1
59725,1
59726,1
59727,1
59728,1
59729,1
59730,1
59731,1
59732,1
59733,1
59734,1
59735,1
59736,1
59737,1
59738,1
59739,1
59740,1
59741,1
59742,1
59743,1
59744,1
59745,1
59746,1
59747,1
59748,1
59749,1
59750,1
59751,1
59752,1
59753,1
59754,1
59755,1
59756,1
59757,1
59758,1
59759,1
59760,1
59761,1
59762,1
59763,1
59764,1
59765,1
59766,1
59767,1
59768,1
59769,1
59770,1
59771,1
59772,1
59773,1
59774,1
59775,1
59776,1
59777,1
59778,1
59779,1
59780,1
59781,1
59782,1
59783,1
59784,1
59785,1
59786,1
59787,1
59788,1
59789,1
59790,1
59791,1
59792,1
59793,1
59794,1
59795,1
59796,1
59797,1
59798,1
59799,1
59800,1
59801,1
59802,1
59803,1
59804,1
59805,1
59806,1
59807,1
59808,1
59809,1
59810,1
59811,1
59812,1
59813,1
59814,1
59815,1
59816,1
59817,1
59818,1
59819,1
59820,1
59821,1
59822,1
59823,1
59824,1
59825,1
59826,1
59827,1
59828,1
59829,1
59830,1
59831,1
59832,1
59833,1
59834,1
59835,1
59836,1
59837,1
59838,1
59839,1
59840,1
59841,1
59842,1
59843,1
59844,1
59845,1
59846,1
59847,1
59848,1
59849,1
59850,1
59851,1
59852,1
59853,1
59854,1
59855,1
59856,1
59857,1
59858,1
59859,1
59860,1
59861,1
59862,1
59863,1
59864,1
59865,1
59866,1
59867,1
59868,1
59869,1
59870,1
59871,1
59872,1
59873,1
59874,1
59875,1
59876,1
59877,1
59878,1
59879,1
59880,1
59881,1
59882,1
59883,1
59884,1
59885,1
59886,1
59887,1
59888,1
59889,1
59890,1
59891,1
59892,1
59893,1
59894,1
59895,1
59896,1
59897,1
59898,1
59899,1
59900,1
59901,1
59902,1
59903,1
59904,1
59905,1
59906,1
59907,1
59908,1
59909,1
59910,1
59911,1
59912,1
59913,1
59914,1
59915,1
59916,1
59917,1
59918,1
59919,1
59920,1
59921,1
59922,1
59923,1
59924,1
59925,1
59926,1
59927,1
59928,1
59929,1
59930,1
59931,1
59932,1
59933,1
59934,1
59935,1
59936,1
59937,1
59938,1
59939,1
59940,1
59941,1
59942,1
59943,1
59944,1
59945,1
59946,1
59947,1
59948,1
59949,1
59950,1
59951,1
59952,1
59953,1
59954,1
59955,1
59956,1
59957,1
59958,1
59959,1
59960,1
59961,1
59962,1
59963,1
59964,1
59965,1
59966,1
59967,1
59968,1
59969,1
59970,1
59971,1
59972,1
59973,1
59974,1
59975,1
59976,1
59977,1
59978,1
59979,1
59980,1
59981,1
59982,1
59983,1
59984,1
59985,1
59986,1
59987,1
59988,1
59989,1
59990,1
59991,1
59992,1
59993,1
59994,1
59995,1
59996,1
59997,1
59998,1
59999,1
60000,1
60001,1
60002,1
60003,1
60004,1
60005,1
60006,1
60007,1
60008,1
60009,1
60010,1
60011,1
60012,1
60013,1
60014,1
60015,1
60016,1
60017,1
60018,1
60019,1
60020,1
60021,1
60022,1
60023,1
60024,1
60025,1
60026,1
60027,1
60028,1
60029,1
60030,1
60031,1
60032,1
60033,1
60034,1
60035,1
60036,1
60037,1
60038,1
60039,1
60040,1
60041,1
60042,1
60043,1
60044,1
60045,1
60046,1
60047,1
60048,1
60049,1
60050,1
60051,1
60052,1
60053,1
60054,1
60055,1
60056,1
60057,1
60058,1
60059,1
60060,1
60061,1
60062,1
60063,1
60064,1
60065,1
60066,1
60067,1
60068,1
60069,1
60070,1
60071,1
60072,1
60073,1
60074,1
60075,1
60076,1
60077,1
60078,1
60079,1
60080,1
60081,1
60082,1
60083,1
60084,1
60085,1
60086,1
60087,1
60088,1
60089,1
60090,1
60091,1
60092,1
60093,1
60094,1
60095,1
60096,1
60097,1
60098,1
60099,1
60100,1
60101,1
60102,1
60103,1
60104,1
60105,1
60106,1
60107,1
60108,1
60109,1
60110,1
60111,1
60112,1
60113,1
60114,1
60115,1
60116,1
60117,1
60118,1
60119,1
60120,1
60121,1
60122,1
60123,1
60124,1
60125,1
60126,1
60127,1
60128,1
60129,1
60130,1
60131,1
60132,1
60133,1
60134,1
60135,1
60136,1
60137,1
60138,1
60139,1
60140,1
60141,1
60142,1
60143,1
60144,1
60145,1
60146,1
60147,1
60148,1
60149,1
60150,1
60151,1
60152,1
60153,1
60154,1
60155,1
60156,1
60157,1
60158,1
60159,1
60160,1
60161,1
60162,1
60163,1
60164,1
60165,1
60166,1
60167,1
60168,1
60169,1
60170,1
60171,1
60172,1
60173,1
60174,1
60175,1
60176,1
60177,1
60178,1
60179,1
60180,1
60181,1
60182,1
60183,1
60184,1
60185,1
60186,1
60187,1
60188,1
60189,1
60190,1
60191,1
60192,1
60193,1
60194,1
60195,1
60196,1
60197,1
60198,1
60199,1
60200,1
60201,1
60202,1
60203,1
60204,1
60205,1
60206,1
60207,1
60208,1
60209,1
60210,1
60211,1
60212,1
60213,1
60214,1
60215,1
60216,1
60217,1
60218,1
60219,1
60220,1
60221,1
60222,1
60223,1
60224,1
60225,1
60226,1
60227,1
60228,1
60229,1
60230,1
60231,1
60232,1
60233,1
60234,1
60235,1
60236,1
60237,1
60238,1
60239,1
60240,1
60241,1
60242,1
60243,1
60244,1
60245,1
60246,1
60247,1
60248,1
60249,1
60250,1
60251,1
60252,1
60253,1
60254,1
60255,1
60256,1
60257,1
60258,1
60259,1
60260,1
60261,1
60262,1
60263,1
60264,1
60265,1
60266,1
60267,1
60268,1
60269,1
60270,1
60271,1
60272,1
60273,1
60274,1
60275,1
60276,1
60277,1
60278,1
60279,1
60280,1
60281,1
60282,1
60283,1
60284,1
60285,1
60286,1
60287,1
60288,1
60289,1
60290,1
60291,1
60292,1
60293,1
60294,1
60295,1
60296,1
60297,1
60298,1
60299,1
60300,1
60301,1
60302,1
60303,1
60304,1
60305,1
60306,1
60307,1
60308,1
60309,1
60310,1
60311,1
60312,1
60313,1
60314,1
60315,1
60316,1
60317,1
60318,1
60319,1
60320,1
60321,1
60322,1
60323,1
60324,1
60325,1
60326,1
60327,1
60328,1
60329,1
60330,1
60331,1
60332,1
60333,1
60334,1
60335,1
60336,1
60337,1
60338,1
60339,1
60340,1
60341,1
60342,1
60343,1
60344,1
60345,1
60346,1
60347,1
60348,1
60349,1
60350,1
60351,1
60352,1
60353,1
60354,1
60355,1
60356,1
60357,1
60358,1
60359,1
60360,1
60361,1
60362,1
60363,1
60364,1
60365,1
60366,1
60367,1
60368,1
60369,1
60370,1
60371,1
60372,1
60373,1
60374,1
60375,1
60376,1
60377,1
60378,1
60379,1
60380,1
60381,1
60382,1
60383,1
60384,1
60385,1
60386,1
60387,1
60388,1
60389,1
60390,1
60391,1
60392,1
60393,1
60394,1
60395,1
60396,1
60397,1
60398,1
60399,1
60400,1
60401,1
60402,1
60403,1
60404,1
60405,1
60406,1
60407,1
60408,1
60409,1
60410,1
60411,1
60412,1
60413,1
60414,0
60415,0
60416,0
60417,0
60418,0
60419,0
60420,0
60421,0
60422,0
60423,0
60424,0
60425,0
60426,0
60427,0
60428,0
60429,0
60430,0
60431,0
60432,0
60433,0
60434,0
60435,0
60436,0
60437,0
60438,0
60439,0
60440,0
60441,0
60442,0
60443,0
60444,0
60445,0
60446,0
60447,0
60448,0
60449,0
60450,0
60451,0
60452,0
60453,0
60454,0
60455,0
60456,0
60457,0
60458,0
60459,0
60460,0
60461,0
60462,0
60463,0
60464,0
60465,0
60466,0
60467,0
60468,0
60469,0
60470,0
60471,0
60472,0
60473,0
60474,0
60475,0
60476,0
60477,0
60478,0
60479,0
60480,0
60481,0
60482,0
60483,0
60484,0
60485,0
60486,0
60487,0
60488,0
60489,0
60490,0
60491,0
60492,0
60493,0
60494,0
60495,0
60496,0
60497,0
60498,0
60499,0
60500,0
60501,0
60502,0
60503,0
60504,0
60505,0
60506,0
60507,0
60508,0
60509,0
60510,0
60511,0
60512,0
60513,0
60514,0
60515,0
60516,0
60517,0
60518,0
60519,0
60520,0
60521,0
60522,0
60523,0
60524,0
60525,0
60526,0
60527,0
60528,0
60529,0
60530,0
60531,0
60532,0
60533,0
60534,0
60535,0
60536,0
60537,0
60538,0
60539,0
60540,0
60541,0
60542,0
60543,0
60544,0
60545,0
60546,0
60547,0
60548,0
60549,0
60550,0
60551,0
60552,0
60553,0
60554,0
60555,0
60556,0
60557,0
60558,0
60559,0
60560,0
60561,0
60562,0
60563,0
60564,0
60565,0
60566,0
60567,0
60568,0
60569,0
60570,0
60571,0
60572,0
60573,0
60574,0
60575,0
60576,0
60577,0
60578,0
60579,0
60580,0
60581,0
60582,0
60583,0
60584,0
60585,0
60586,0
60587,0
60588,0
60589,0
60590,0
60591,0
60592,0
60593,0
60594,0
60595,0
60596,0
60597,0
60598,0
60599,0
60600,0
60601,0
60602,0
60603,0
60604,0
60605,0
60606,0
60607,0
60608,0
60609,0
60610,0
60611,0
60612,0
60613,0
60614,0
60615,0
60616,0
60617,0
60618,0
60619,0
60620,0
60621,0
60622,0
60623,0
60624,0
60625,0
60626,0
60627,0
60628,0
60629,0
60630,0
60631,0
60632,0
60633,0
60634,0
60635,0
60636,0
60637,0
60638,0
60639,0
60640,0
60641,0
60642,0
60643,0
60644,0
60645,0
60646,0
60647,0
60648,0
60649,0
60650,0
60651,0
60652,0
60653,0
60654,0
60655,0
60656,0
60657,0
60658,0
60659,0
60660,0
60661,0
60662,0
60663,0
60664,0
60665,0
60666,0
60667,0
60668,0
60669,0
60670,0
60671,0
60672,0
60673,0
60674,0
60675,0
60676,0
60677,0
60678,0
60679,0
60680,0
60681,0
60682,0
60683,0
60684,0
60685,0
60686,0
60687,0
60688,0
60689,0
60690,0
60691,0
60692,0
60693,0
60694,0
60695,0
60696,0
60697,0
60698,0
60699,0
60700,0
60701,0
60702,0
60703,0
60704,0
60705,0
60706,0
60707,0
60708,0
60709,0
60710,0
60711,0
60712,0
60713,0
60714,0
60715,0
60716,0
60717,0
60718,0
60719,0
60720,0
60721,0
60722,0
60723,0
60724,0
60725,0
60726,0
60727,0
60728,0
60729,0
60730,0
60731,0
60732,0
60733,0
60734,0
60735,0
60736,0
60737,0
60738,0
60739,0
60740,0
60741,0
60742,0
60743,0
60744,0
60745,0
60746,0
60747,0
60748,0
60749,0
60750,0
60751,0
60752,0
60753,0
60754,0
60755,0
60756,0
60757,0
60758,0
60759,0
